,Date.time,Mean,Upper,Lower,Squared Error,Absolute Error,Turbine
80,2021-03-10 17:20:00,2043.276680580633,2152.5643052878486,1909.012481812689,191.28872942321905,13.830716880307364,3
81,2021-03-10 23:10:00,2062.06273442985,2185.516260507447,1936.6021204385495,781.0890285491004,27.947970025551054,3
82,2021-03-11 13:30:00,1758.7731883217775,1865.143303734053,1657.186828478173,3558.0279683680583,59.64920760888663,3
83,2021-03-11 15:40:00,1401.1281023104748,1514.2277779967558,1291.3531621378158,11254.695857207396,106.0881513516349,3
84,2021-03-11 17:00:00,1856.4816548206643,1973.9366471883664,1740.7624831708536,1024.3278286490834,32.00512191273583,3
85,2021-03-11 18:10:00,1358.2296335915426,1481.5409888780132,1242.547608337774,16507.72305761138,128.48238423072394,3
86,2021-03-12 00:50:00,1962.5988301944317,2071.2258224400584,1866.5228171441595,4476.725337021792,66.90833533291493,3
87,2021-03-12 01:00:00,1955.0038589002463,2070.7693503610008,1831.1152558656777,5675.86191689032,75.33831639272489,3
88,2021-03-12 01:40:00,1890.5455341584927,1985.6523151664744,1783.1006011065506,19884.22509867499,141.0114360563532,3
89,2021-03-12 03:50:00,1007.1259646456314,1134.4098185919504,909.2591061514464,295.4096217550449,17.187484451048817,3
90,2021-03-12 11:10:00,1947.9429462246317,2060.637872614378,1835.3799844911623,8910.03636277137,94.39298894924012,3
91,2021-03-12 12:50:00,1545.724758215836,1668.6564181430388,1425.6126789099062,3099.6384348293464,55.674396582534655,3
92,2021-03-12 13:10:00,1647.683478232696,1744.2907060174089,1537.9267057165134,1860.0051963248368,43.12777754910212,3
93,2021-03-12 17:10:00,1668.794052816247,1783.5968747492047,1570.807295397314,249.4846883722043,15.795084310386072,3
94,2021-03-12 19:30:00,1225.60038480115,1342.040868570943,1111.2460322525617,39.55779994820148,6.2894991810319425,3
95,2021-03-13 02:00:00,2055.520469318446,2173.5217425500227,1903.6343502515003,847.2646394995273,29.10781062703836,3
96,2021-01-20 16:30:00,1964.975031878364,2062.665187435009,1869.6391294970715,526.8803486689083,22.953874371637312,4
