index,Wind.speed.me,Wind.dir.sin.me,Wind.dir.cos.me,Nacelle.ambient.temp.me,turbine
15955,5.205005645751953,0.8051151353798089,-0.5931185537330222,4.355000019073486,1
16003,3.429614305496216,0.8064344469926396,-0.5913235008890443,3.4125001430511475,1
16004,4.27545166015625,0.8438157350842185,-0.5366330265873318,3.424999952316284,1
16082,6.681726932525635,-0.5001266141025821,-0.8659522907564174,3.910000085830689,1
16464,11.269449234008787,-0.9903118293717902,-0.13886137190125358,5.285000324249268,1
16486,11.702308654785156,-0.9884252717544854,-0.15170854345445328,5.980000019073486,1
16507,10.250741004943848,-0.9520988423626079,-0.30579044192352034,5.224999904632568,1
16524,12.163203239440918,-0.9248094100046877,-0.3804307495021682,5.0,1
16553,13.354546546936035,-0.6243226915649616,-0.7811665486930952,6.132500171661377,1
16616,8.677312850952148,-0.9960830837666771,-0.08842222703521417,6.609999656677246,1
47325,5.938660144805908,-0.9863967584986774,0.1643819784018371,19.122222900390625,1
47524,5.431468486785889,-0.9184232892196443,-0.39559911756596416,18.342498779296875,1
47554,7.556021213531494,-0.882065343674285,-0.471127084223318,23.57250022888184,1
47704,7.118688583374023,-0.9708224856889961,-0.23979929374507972,18.61000061035156,1
47723,7.40733528137207,-0.958297661112503,-0.28577192427932174,17.520000457763672,1
47776,6.899279594421387,-0.925652698529534,-0.37837426141981634,10.605000495910645,1
47788,7.604283809661865,-0.9167899208934296,-0.3993698047527117,10.345000267028809,1
47817,8.231621742248535,-0.9495888952857865,-0.31349789464989963,14.600000381469728,1
47927,7.653789520263672,-0.9907890269583352,0.1354145636885316,8.832500457763672,1
47998,4.086485385894775,-0.9512556398439105,0.3084034819277377,16.81999969482422,1
48010,4.08121395111084,-0.9825773357397248,0.18585418825150002,16.71000099182129,1
48082,5.650914669036865,-0.3039723730921856,-0.9526808470819098,11.292500495910645,1
48087,5.794384002685547,-0.07373693333956767,-0.9972777269455466,11.369999885559082,1
48135,7.310736179351807,0.049356277196734924,-0.9987812362581102,13.632500648498535,1
48149,5.741745471954346,-0.5733458255009009,-0.8193134713775251,17.071874618530273,1
48227,6.675713062286377,-0.8968374020893621,-0.442360344304961,13.845000267028809,1
48236,8.745691299438477,-0.9391365830972819,-0.34354399760199883,14.38249969482422,1
48251,8.98616886138916,-0.9060965300382742,-0.42307100852291796,16.192501068115234,1
48529,5.545516490936279,-0.8911984416167832,0.45361364359972356,14.300000190734863,1
48533,4.945632457733154,-0.8491239802831275,0.5281935877196342,15.271429061889648,1
48631,4.62086296081543,-0.7477163259215392,0.6640182948913339,11.914999961853027,1
48642,3.272315740585327,-0.4533553980960614,0.8913298396313015,12.447500228881836,1
48647,3.662287473678589,-0.3142850359463748,0.9493286660478477,12.589473724365234,1
48664,4.846438407897949,-0.356656294104113,0.9342356704150835,12.747368812561035,1
48758,2.7991018295288086,0.9722689272364071,0.23386563050300074,13.67750072479248,1
48970,5.39562463760376,-0.2425148907292145,-0.9701476834866932,19.77750015258789,1
49060,6.597769260406494,-0.2641268868523651,-0.964487940640876,16.71500015258789,1
49078,5.907541275024414,-0.19294802738977654,-0.9812089781113879,15.727499961853027,1
49116,5.379456520080566,0.31377681969465965,-0.9494967653564202,20.834999084472656,1
49268,1.4093811511993408,-0.770442381745554,-0.6375096363273562,23.52250099182129,1
49273,1.3010437488555908,-0.6255034205443366,0.7802214242683514,24.165000915527344,1
49282,1.3184999227523804,0.9815738651178406,-0.19108309008811622,24.38947486877441,1
49392,3.862176179885864,0.47500132095081343,0.8799850823138892,14.5,1
49438,4.216511249542236,0.30193460798138366,0.953328638247655,15.925000190734863,1
49440,3.700897455215454,0.5381523973039637,0.8428475528089269,16.097368240356445,1
49457,3.663761615753174,-0.2323482704127603,0.9726326548271957,15.11500072479248,1
49555,5.013311386108398,-0.19039383839195004,0.9817077906904783,18.25,1
49633,4.557879447937012,-0.643380270119099,0.7655467510358039,13.184210777282717,1
49774,6.499289035797119,-0.9633029206056345,0.26841662234789915,10.333333015441896,1
49852,8.335801124572754,-0.9940615558206252,-0.10881922274799664,15.608333587646484,1
49925,6.182990074157715,-0.9239625712803952,-0.3824828974907516,11.30500030517578,1
49984,6.831508159637451,-0.542551920582179,-0.8400222696289599,14.927499771118164,1
50035,6.279032230377197,-0.8725510455569206,-0.48852295022601,16.4325008392334,1
50043,5.333955764770508,-0.5674989585799226,-0.8233741142461932,15.797222137451172,1
50090,6.384931564331055,-0.4484984163188888,-0.8937836262538315,14.399999618530272,1
50119,9.695311546325684,-0.7056973570281713,-0.7085134016258646,17.779998779296875,1
50142,9.9459867477417,-0.856806626602241,-0.5156378618861185,20.218420028686523,1
50497,5.669161319732666,-0.8861746564830781,0.46335135502887925,14.664999961853027,1
50662,3.4048519134521484,-0.9633483704019294,0.26825345709598414,12.470000267028809,1
50664,3.7403507232666016,-0.9487177206632343,0.31612447943738453,12.475000381469728,1
50718,7.000575065612793,-0.8859991210855541,-0.4636869174730138,17.364999771118164,1
50725,4.8620452880859375,-0.9975972640311301,0.06927985852759454,17.172500610351562,1
50751,5.187779903411865,-0.9493749413923972,-0.31414522223994157,15.602499961853027,1
50825,6.866758346557617,-0.8307532531632988,-0.5566408468290804,12.772500038146973,1
50839,7.676454544067383,-0.9585331861789189,-0.2849809309299306,15.56999969482422,1
