,Date.time,Power.me,Means,Lowers,Uppers,Squared Error,Absolute Error
43,2021-01-31 03:40:00,2537.353901672364,2463.8767062015227,2034.9373530584005,2965.266445129904,5398.898254260214,73.47719547084125
44,2021-01-31 06:20:00,3734.039152526856,3362.2584422307955,2901.618226811064,3914.130517601523,138220.89654824295,371.7807102960601
45,2021-01-31 08:40:00,2904.0652131733145,2655.1041132901955,2125.923930072537,3199.531812135369,61981.629255012354,248.961099883119
46,2021-02-02 17:20:00,8151.330850219733,8105.609891984399,7616.278155985382,8746.360126388145,2090.4060219571893,45.720958235334365
47,2021-02-02 20:50:00,6008.9280776977575,5892.98631393962,5459.698889608773,6365.675854189725,13442.492583347725,115.94176375813733
48,2021-02-02 23:50:00,6685.492295837407,6639.7517288368945,6106.573390199224,7157.791324335279,2092.199469528399,45.74056700051278
49,2021-02-03 08:10:00,953.8061373949054,1000.5033019131928,484.5242049035298,1548.1559370973553,2180.6251740480125,46.697164518287536
50,2021-02-03 14:20:00,2570.283635902405,2803.1732888294746,2405.243877352458,3281.3350100464895,54237.590440490945,232.8896529270696
51,2021-02-03 16:40:00,3018.8246761322025,2975.2192965820363,2472.125919060353,3647.9932670870576,1901.429125714089,43.60537955016662
52,2021-02-03 21:40:00,3364.9396751403815,3714.262638636361,3125.5306095635215,4152.9512769383655,122026.53282561302,349.3229634959789
53,2021-02-03 22:10:00,2704.9123798370365,3085.355094184059,2578.947326025829,3606.783029009859,144736.65889973016,380.4427143470225
54,2021-02-04 02:00:00,5289.137402343753,5980.493136799338,5498.060604937789,6433.783211078596,477972.751564621,691.3557344555848
55,2021-02-04 07:20:00,2404.6640205383305,2277.121857198006,1799.1602107962074,2777.362222753533,16267.003429529976,127.54216334032436
56,2021-02-04 15:30:00,2360.3423921585086,2170.805664622666,1766.6431447011532,2775.676936906516,35924.17108499623,189.5367275358426
57,2021-02-04 18:00:00,2006.205311965943,2049.089043087162,1628.0327943396496,2462.195727072122,1839.0143948769437,42.88373112121826
58,2021-02-04 19:30:00,1596.8824158718712,1384.1618044481286,961.316592888722,1910.5637200037947,45250.05852449091,212.72061142374264
59,2021-02-05 00:40:00,987.9081010818481,1132.5261761175373,608.0603599382592,1604.4109034210835,20914.38762702821,144.61807503568912
60,2021-02-05 03:50:00,778.9895785808563,725.3453879665295,250.14601480081097,1222.168510322084,2877.6991866662293,53.64419061432682
61,2021-02-05 06:50:00,1141.6180854082113,1118.8462499685602,618.4568667276326,1599.351275048875,518.5564892905504,22.771835439651113
62,2021-03-05 19:40:00,239.01274221241476,247.86632130879187,-233.21886721151557,827.8273452506489,78.38586281580561,8.853579096377103
