,index,Wind.speed.me,Wind.dir.sin.me,Wind.dir.cos.me,Nacelle.ambient.temp.me,turbine,Power.me
3224,635302,6.51852560043335,-0.7307187798302099,-0.6826785955363249,12.00749969482422,4,550.8018798828125
3225,635456,6.523612022399902,-0.253818943519644,0.967251747949091,12.59000015258789,4,574.3302001953125
3226,635489,5.949455261230469,-0.715706274313991,0.6984014095830464,11.3100004196167,4,391.3580932617188
3227,635629,2.6036806106567383,-0.7611522973628724,0.648573188020613,13.225000381469728,4,0.7448428869247437
3228,635676,1.97445011138916,-0.295601910028989,0.9553112114840971,10.199999809265137,4,-1.026453971862793
3229,635830,10.708935737609863,-0.6342314602692841,-0.7731432304590732,10.512499809265137,4,2052.845947265625
3230,635832,9.311012268066406,-0.6496837368507906,-0.7602046054001466,10.024999618530272,4,1640.5345458984375
3231,635889,5.318701267242432,-0.922146482206225,-0.3868408785982738,19.725000381469727,4,279.86456298828125
3232,635985,3.930746078491211,-0.8600931344180535,-0.5101370405360977,16.76249885559082,4,66.045654296875
3233,636024,6.5392231941223145,-0.754821040106335,-0.6559307870597253,21.207500457763672,4,524.764404296875
3234,636085,5.367038249969482,-0.4038296867233246,0.914834183948622,13.962499618530272,4,335.88018798828125
3235,636096,5.837653160095215,0.1516348047278862,0.9884365867343924,13.395000457763672,4,454.886474609375
3236,636138,3.1514737606048584,0.1927632928909948,0.9812452868237486,8.84000015258789,4,91.31000518798828
3237,636146,5.69388484954834,0.3954208339096773,0.9185000621176764,10.628947257995604,4,387.0337219238281
3238,636210,4.647258758544922,0.9920913259793224,0.1255181298322672,11.579999923706056,4,181.7909240722656
3239,636219,5.145012378692627,0.9945824691230734,0.1039505272379651,10.677499771118164,4,215.6168212890625
3240,636306,4.155074119567871,-0.8806056996763169,-0.473849767012272,14.22249984741211,4,145.9017333984375
3241,636307,3.884284257888794,-0.8227836417472365,-0.5683547121940269,14.539999961853027,4,86.09049224853516
3242,636429,5.702741146087647,-0.9998550681631828,0.0170247663243073,10.02750015258789,4,432.18463134765625
3243,636611,6.365069389343262,-0.7918691874599971,0.6106907482117638,12.869999885559082,4,529.11376953125
3244,636644,4.5373640060424805,-0.9252320297937776,-0.3794017541389154,12.206250190734863,4,151.5129852294922
3245,636683,8.669121742248535,-0.8948889640388211,-0.4462888549376127,9.984999656677246,4,1501.6392822265625
3246,636883,6.153011322021484,-0.9956379875293554,0.0933005776428805,15.63249969482422,4,396.4501037597656
3247,636905,6.021385192871094,-0.9771067381279612,-0.2127496705166328,17.670000076293945,4,473.9533386230469
3248,637141,6.126566886901856,-0.1741907882582841,-0.984711921978178,11.984210014343262,4,434.6810607910156
3249,637275,8.462520599365234,0.3890905486796915,0.9211995141814484,7.474999904632568,4,1308.1949462890625
3250,637316,6.598604202270508,0.1509727307515563,0.988537927734398,7.840000152587891,4,680.4654541015625
3251,637333,8.957656860351562,0.3641261613912211,0.9313496328396196,8.079999923706055,4,1400.4017333984375
3252,637424,4.8249945640563965,-0.1406397825168928,0.9900608322591098,6.269999980926514,4,141.680908203125
3253,637484,5.625672340393066,-0.8405978788816295,-0.5416596773064294,12.071052551269531,4,327.4373779296875
3254,637516,7.570629596710205,-0.7235360280490076,-0.6902866188150149,9.809999465942385,4,955.935791015625
3255,637662,7.44501256942749,-0.7958443223870129,-0.6055012919262489,13.789473533630373,4,801.912841796875
3256,637704,7.44793176651001,-0.674471224422319,-0.7383011360049894,18.082500457763672,4,874.4129028320312
3257,637707,8.63034439086914,-0.6533510895630573,-0.75705505332622,18.375,4,1319.0218505859375
3258,637788,5.442439079284668,0.2274844743393881,-0.97378170753744,15.387499809265137,4,258.6229248046875
3259,637816,7.251688480377197,0.868175356814525,-0.4962575438418768,14.28749942779541,4,690.4542846679688
3260,637865,4.915857791900635,0.916940884563678,-0.3990230747908944,16.157501220703125,4,210.3583831787109
3261,637908,5.588767051696777,0.3876175185924176,-0.9218202966306702,15.295000076293944,4,374.9636840820313
3262,637945,7.684844970703125,0.2165654537630099,-0.9762681005934905,17.47749900817871,4,883.732177734375
3263,637980,11.48572063446045,0.2132516053823283,-0.976997314633904,18.73750114440918,4,1963.43603515625
3264,638048,10.78233242034912,0.1841221275734499,-0.9829033737544226,13.114999771118164,4,1886.5244140625
3265,638066,11.063374519348145,0.0001214401454091,-0.9999999926261456,14.630556106567385,4,1941.5191650390625
3266,638084,12.196274757385254,-0.1360755105179327,-0.99069846847428,16.185001373291016,4,1987.376708984375
3267,638102,13.36907196044922,-0.1183926501507997,-0.9929668576494738,16.420000076293945,4,2048.7998046875
3268,638246,12.647789001464844,-0.113176753308702,-0.9935748701081872,23.102500915527344,4,1930.8739013671875
3269,638309,8.584698677062988,-0.6032225164514821,-0.797572940643012,18.247499465942383,4,1242.2869873046875
3270,638399,9.438648223876951,0.0712158007961914,0.9974609314238614,8.949999809265137,4,1503.643310546875
3271,638463,8.050247192382812,0.2755138497957921,0.9612971021337272,8.947500228881836,4,983.35302734375
3272,638474,8.043360710144043,0.2590046079898875,0.965876085758419,9.234999656677246,4,985.96142578125
3273,638555,6.827758312225342,0.5979957211389306,0.8014992935115604,11.300000190734863,4,630.3181762695312
3274,638765,5.767171382904053,-0.5431506582355803,-0.839635255607014,12.092500686645508,4,347.44879150390625
3275,639174,5.848790645599365,-0.9997247068828335,-0.0234629590638579,12.537500381469728,4,386.9788208007813
3276,639363,7.324583530426025,-0.9594567466979016,-0.2818559050576705,11.600000381469728,4,707.9019165039062
3277,639413,4.398187160491943,-0.9966507544998164,0.0817757516318045,17.735000610351562,4,141.89324951171875
3278,639518,5.154404640197754,-0.3884638238645747,0.9214639751767362,8.967499732971191,4,335.0927124023437
3279,639543,5.326200485229492,0.1334907725956314,0.9910500560677152,12.359999656677246,4,271.7340087890625
3280,639564,3.398503541946411,-0.8983735841636095,0.4392321746833104,12.9375,4,48.81193161010742
3281,641391,6.735446929931641,-0.1226480250289539,-0.9924502314758644,9.96500015258789,4,642.6513061523438
3282,641410,5.457957267761231,-0.3850685338797698,-0.922887980318134,11.130000114440918,4,325.4651184082031
3283,641441,6.059419631958008,0.0361903135325701,-0.999344916035707,11.260000228881836,4,510.9058837890625
3284,641499,4.47384786605835,0.3554025089414326,-0.9347133553331388,13.800000190734863,4,150.11181640625
3285,641708,6.821859359741211,0.996934568817431,0.0782397948412624,8.100000381469727,4,593.173095703125
3286,641803,6.401006698608398,0.9805075516989956,0.196481401311273,7.194999694824219,4,627.8516235351562
3287,641832,6.90720796585083,0.9591302204508144,0.2829650512306633,6.489473819732666,4,805.5784301757812
3288,641847,6.300045013427734,0.9338836834228976,0.3575769369471149,6.070000171661377,4,475.9546508789063
3289,641857,6.997790813446045,0.9469605148633472,0.3213499389913505,6.142499923706055,4,742.5437622070312
3290,641888,8.863322257995605,0.9707352813267692,0.2401520634669583,8.382499694824219,4,1317.021728515625
3291,641996,7.286549091339111,0.9481907751569404,0.3177015170050035,6.607500076293945,4,949.9356689453124
3292,642134,7.616349220275879,0.835445527981238,0.5495732615185628,5.297500133514404,4,1033.2955322265625
3293,642197,6.863008499145508,0.8908758797100356,0.4542468128131117,4.5,4,701.6072998046875
3294,642235,6.293214321136475,0.6986301464833193,0.7154829966006849,3.910000085830689,4,534.4918212890625
3295,642368,6.408041954040527,0.8577574974668267,-0.5140545452959703,3.865000009536743,4,590.6547241210938
3296,642590,4.474386215209961,0.9934941581815708,0.1138830876780755,4.340000152587891,4,153.5984344482422
3297,642650,5.880838394165039,0.9970067752860516,0.0773142291800718,7.176315784454346,4,459.2758483886719
3298,643021,4.671074390411377,-0.0147453885638187,0.999891280848124,5.292500019073486,4,172.8916015625
3299,643363,12.21405792236328,-0.4365661834706249,-0.8996721444225628,13.1875,4,2035.815673828125
3300,643504,11.89814281463623,-0.426358929808028,-0.9045540685735448,10.342499732971191,4,1991.6102294921875
3301,643628,9.302982330322266,-0.8084541877938255,-0.5885591102333103,9.955263137817385,4,1556.768310546875
3302,643650,7.973677158355713,-0.7400234559579763,-0.6725810617553941,8.605000495910645,4,984.3507080078124
3303,643700,7.189226150512695,-0.4640351524586484,-0.8858167853922609,7.099999904632568,4,752.171875
3304,643724,6.045478820800781,0.0755029977538321,-0.9971455747934626,6.802500247955322,4,480.0526428222656
3305,643753,8.496304512023926,0.3639560974151805,-0.9314161041952794,8.755000114440918,4,1161.9774169921875
3306,643774,6.6309590339660645,-0.1823528359611005,-0.983233158115075,10.68000030517578,4,601.9714965820312
3307,643831,6.2960357666015625,-0.2668926778594326,-0.9637262570382842,10.630000114440918,4,539.4649047851562
3308,643835,7.811337471008301,-0.3476779238628129,-0.9376140257368404,10.25882339477539,4,1121.7701416015625
3309,643924,10.951955795288086,-0.8514674977617694,-0.5244073800542008,13.297500610351562,4,1988.3343505859373
3310,643926,10.82487678527832,-0.7682592819918281,-0.6401387940387621,13.292500495910645,4,1942.1026611328125
3311,644016,9.1986722946167,-0.7314670268613921,-0.6818768133721482,10.414999961853027,4,1527.6270751953125
